"","yearly_id","WR","snap_count","team_snaps","snap_personnel_usage"
"3889","2021_00-0036557",1,7,17,41.1764705882353
"3890","2021_00-0036557",2,60,150,40
"3891","2021_00-0036557",3,76,166,45.7831325301205
"3892","2021_00-0036557",4,0,1,0
"3893","2021_00-0036560",1,0,3,0
"3894","2021_00-0036560",2,12,53,22.6415094339623
"3895","2021_00-0036560",3,1,116,0.862068965517241
"3896","2021_00-0036560",4,0,7,0
"3897","2021_00-0036566",1,2,5,40
"3898","2021_00-0036566",2,4,26,15.3846153846154
"3899","2021_00-0036566",3,24,106,22.6415094339623
"3900","2021_00-0036566",4,0,1,0
"3901","2021_00-0036567",0,3,4,75
"3902","2021_00-0036567",1,72,80,90
"3903","2021_00-0036567",2,338,378,89.4179894179894
"3904","2021_00-0036567",3,151,423,35.6973995271868
"3905","2021_00-0036567",4,0,1,0
"3906","2021_00-0036569",0,0,1,0
"3907","2021_00-0036569",1,2,11,18.1818181818182
"3908","2021_00-0036569",2,1,62,1.61290322580645
"3909","2021_00-0036569",3,9,161,5.59006211180124
"3910","2021_00-0036569",4,0,2,0
"3911","2021_00-0036571",2,2,15,13.3333333333333
"3912","2021_00-0036571",3,0,47,0
"3913","2021_00-0036571",4,0,3,0
"3914","2021_00-0036572",0,0,1,0
"3915","2021_00-0036572",1,0,24,0
"3916","2021_00-0036572",2,3,88,3.40909090909091
"3917","2021_00-0036572",3,80,293,27.3037542662116
"3918","2021_00-0036572",4,3,3,100
"3919","2021_00-0036577",1,4,6,66.6666666666667
"3920","2021_00-0036577",2,23,42,54.7619047619048
"3921","2021_00-0036577",3,52,88,59.0909090909091
"3922","2021_00-0036577",4,1,1,100
"3923","2021_00-0036582",1,1,8,12.5
"3924","2021_00-0036582",2,1,28,3.57142857142857
"3925","2021_00-0036582",3,0,41,0
"3926","2021_00-0036583",1,0,10,0
"3927","2021_00-0036583",2,0,5,0
"3928","2021_00-0036583",3,0,35,0
"3929","2021_00-0036583",4,6,11,54.5454545454545
"3930","2021_00-0036596",1,5,8,62.5
"3931","2021_00-0036596",2,42,74,56.7567567567568
"3932","2021_00-0036596",3,23,63,36.5079365079365
"3933","2021_00-0036598",2,0,1,0
"3934","2021_00-0036598",3,1,61,1.63934426229508
"3935","2021_00-0036603",2,14,14,100
"3936","2021_00-0036603",3,47,124,37.9032258064516
"3937","2021_00-0036613",0,0,1,0
"3938","2021_00-0036613",1,23,72,31.9444444444444
"3939","2021_00-0036613",2,581,692,83.9595375722543
"3940","2021_00-0036613",3,313,329,95.1367781155015
"3941","2021_00-0036613",4,5,5,100
"3942","2021_00-0036616",0,1,1,100
"3943","2021_00-0036616",1,57,62,91.9354838709677
"3944","2021_00-0036616",2,216,232,93.1034482758621
"3945","2021_00-0036616",3,283,304,93.0921052631579
"3946","2021_00-0036616",4,52,64,81.25
"3947","2021_00-0036618",1,8,11,72.7272727272727
"3948","2021_00-0036618",2,89,112,79.4642857142857
"3949","2021_00-0036618",3,365,435,83.9080459770115
"3950","2021_00-0036618",4,1,1,100
"3951","2021_00-0036619",1,17,52,32.6923076923077
"3952","2021_00-0036619",2,27,104,25.9615384615385
"3953","2021_00-0036619",3,66,170,38.8235294117647
"3954","2021_00-0036619",4,0,1,0
"3955","2021_00-0036620",1,9,19,47.3684210526316
"3956","2021_00-0036620",2,11,171,6.4327485380117
"3957","2021_00-0036620",3,165,390,42.3076923076923
"3958","2021_00-0036620",4,1,1,100
"3959","2021_00-0036620",NA,4,11,36.3636363636364
"3960","2021_00-0036622",1,12,12,100
"3961","2021_00-0036622",2,122,129,94.5736434108527
"3962","2021_00-0036622",3,215,243,88.477366255144
"3963","2021_00-0036622",4,1,1,100
"3964","2021_00-0036623",0,1,1,100
"3965","2021_00-0036623",1,98,105,93.3333333333333
"3966","2021_00-0036623",2,331,334,99.1017964071856
"3967","2021_00-0036623",3,964,964,100
"3968","2021_00-0036623",4,4,4,100
"3969","2021_00-0036626",1,3,20,15
"3970","2021_00-0036626",2,71,216,32.8703703703704
"3971","2021_00-0036626",3,264,726,36.3636363636364
"3972","2021_00-0036626",4,0,6,0
"3973","2021_00-0036626",5,0,1,0
"3974","2021_00-0036627",1,2,27,7.40740740740741
"3975","2021_00-0036627",2,18,73,24.6575342465753
"3976","2021_00-0036627",3,70,148,47.2972972972973
"3977","2021_00-0036628",1,21,21,100
"3978","2021_00-0036628",2,194,229,84.7161572052402
"3979","2021_00-0036628",3,290,807,35.9355638166047
"3980","2021_00-0036628",4,1,6,16.6666666666667
"3981","2021_00-0036628",5,0,1,0
"3982","2021_00-0036630",0,0,6,0
"3983","2021_00-0036630",1,4,135,2.96296296296296
"3984","2021_00-0036630",2,5,275,1.81818181818182
"3985","2021_00-0036630",3,57,424,13.4433962264151
"3986","2021_00-0036630",4,17,25,68
"3987","2021_00-0036631",1,22,23,95.6521739130435
"3988","2021_00-0036631",2,332,343,96.7930029154519
"3989","2021_00-0036631",3,622,642,96.8847352024922
"3990","2021_00-0036631",4,60,60,100
"3991","2021_00-0036631",5,1,1,100
"3992","2021_00-0036635",0,0,1,0
"3993","2021_00-0036635",1,0,31,0
"3994","2021_00-0036635",2,0,88,0
"3995","2021_00-0036635",3,61,190,32.1052631578947
"3996","2021_00-0036635",4,25,38,65.7894736842105
"3997","2021_00-0036636",0,0,2,0
"3998","2021_00-0036636",1,3,7,42.8571428571429
"3999","2021_00-0036636",2,1,24,4.16666666666667
"4000","2021_00-0036636",3,1,40,2.5
"4001","2021_00-0036637",0,1,1,100
"4002","2021_00-0036637",1,89,101,88.1188118811881
"4003","2021_00-0036637",2,79,301,26.2458471760797
"4004","2021_00-0036637",3,150,861,17.4216027874564
"4005","2021_00-0036637",4,0,3,0
"4006","2021_00-0036646",1,5,7,71.4285714285714
"4007","2021_00-0036646",2,0,48,0
"4008","2021_00-0036646",3,2,87,2.29885057471264
"4009","2021_00-0036650",0,1,1,100
"4010","2021_00-0036650",1,9,30,30
"4011","2021_00-0036650",2,44,149,29.5302013422819
"4012","2021_00-0036650",3,37,321,11.5264797507788
"4013","2021_00-0036650",4,0,3,0
"4014","2021_00-0036652",1,13,65,20
"4015","2021_00-0036652",2,27,177,15.2542372881356
"4016","2021_00-0036652",3,43,361,11.9113573407202
"4017","2021_00-0036652",4,0,4,0
"4018","2021_00-0036653",1,3,5,60
"4019","2021_00-0036653",2,3,10,30
"4020","2021_00-0036653",3,7,55,12.7272727272727
"4021","2021_00-0036653",NA,1,2,50
"4022","2021_00-0036654",0,0,13,0
"4023","2021_00-0036654",1,6,229,2.62008733624454
"4024","2021_00-0036654",2,82,305,26.8852459016393
"4025","2021_00-0036654",3,43,435,9.88505747126437
"4026","2021_00-0036654",4,0,1,0
"4027","2021_00-0036655",1,1,1,100
"4028","2021_00-0036655",2,0,24,0
"4029","2021_00-0036655",3,0,50,0
"4030","2021_00-0036657",1,2,21,9.52380952380952
"4031","2021_00-0036657",2,15,33,45.4545454545455
"4032","2021_00-0036657",3,32,62,51.6129032258064
"4033","2021_00-0036660",0,1,1,100
"4034","2021_00-0036660",1,105,105,100
"4035","2021_00-0036660",2,334,334,100
"4036","2021_00-0036660",3,964,964,100
"4037","2021_00-0036660",4,4,4,100
"4038","2021_00-0036663",1,8,13,61.5384615384615
"4039","2021_00-0036663",2,5,40,12.5
"4040","2021_00-0036663",3,10,130,7.69230769230769
"4041","2021_00-0036663",4,0,2,0
"4042","2021_00-0036669",2,11,86,12.7906976744186
"4043","2021_00-0036669",3,15,160,9.375
"4044","2021_00-0036670",1,1,6,16.6666666666667
"4045","2021_00-0036670",2,8,59,13.5593220338983
"4046","2021_00-0036670",3,18,171,10.5263157894737
"4047","2021_00-0036670",4,0,5,0
"4048","2021_00-0036671",1,1,13,7.69230769230769
"4049","2021_00-0036671",2,11,170,6.47058823529412
"4050","2021_00-0036671",3,147,650,22.6153846153846
"4051","2021_00-0036671",4,1,1,100
"4052","2021_00-0036691",1,15,62,24.1935483870968
"4053","2021_00-0036691",2,48,176,27.2727272727273
"4054","2021_00-0036691",3,0,329,0
"4055","2021_00-0036691",4,0,4,0
"4056","2021_00-0036692",1,6,8,75
"4057","2021_00-0036692",2,1,75,1.33333333333333
"4058","2021_00-0036692",3,0,21,0
"4059","2021_00-0036698",1,0,13,0
"4060","2021_00-0036698",2,1,59,1.69491525423729
"4061","2021_00-0036698",3,3,124,2.41935483870968
"4062","2021_00-0036698",4,0,3,0
"4063","2021_00-0036727",1,16,26,61.5384615384615
"4064","2021_00-0036727",2,44,93,47.3118279569892
"4065","2021_00-0036727",3,11,118,9.32203389830508
"4066","2021_00-0036727",4,2,60,3.33333333333333
"4067","2021_00-0036736",1,4,4,100
"4068","2021_00-0036736",2,8,16,50
"4069","2021_00-0036736",3,29,52,55.7692307692308
"4070","2021_00-0036736",4,1,1,100
"4071","2021_00-0036741",1,94,94,100
"4072","2021_00-0036741",2,181,292,61.986301369863
"4073","2021_00-0036741",3,65,730,8.9041095890411
"4074","2021_00-0036741",4,1,3,33.3333333333333
"4075","2021_00-0036749",1,2,6,33.3333333333333
"4076","2021_00-0036749",2,26,48,54.1666666666667
"4077","2021_00-0036749",3,115,187,61.4973262032086
"4078","2021_00-0036749",4,12,21,57.1428571428571
"4079","2021_00-0036754",1,21,21,100
"4080","2021_00-0036754",2,91,116,78.448275862069
"4081","2021_00-0036754",3,89,355,25.0704225352113
"4082","2021_00-0036754",4,2,29,6.89655172413793
"4083","2021_00-0036755",1,7,19,36.8421052631579
"4084","2021_00-0036755",2,38,226,16.8141592920354
"4085","2021_00-0036755",3,106,741,14.3049932523617
"4086","2021_00-0036755",4,0,6,0
"4087","2021_00-0036755",5,0,1,0
"4088","2021_00-0036768",1,3,6,50
"4089","2021_00-0036768",2,0,18,0
"4090","2021_00-0036768",3,5,95,5.26315789473684
"4091","2021_00-0036768",4,0,2,0
"4092","2021_00-0036774",1,0,4,0
"4093","2021_00-0036774",2,1,29,3.44827586206897
"4094","2021_00-0036774",3,0,40,0
"4095","2021_00-0036779",1,2,9,22.2222222222222
"4096","2021_00-0036779",2,0,15,0
"4097","2021_00-0036779",3,1,43,2.32558139534884
"4098","2021_00-0036783",1,2,7,28.5714285714286
"4099","2021_00-0036783",2,8,40,20
"4100","2021_00-0036783",3,64,154,41.5584415584416
"4101","2021_00-0036783",4,11,12,91.6666666666667
"4102","2021_00-0036795",1,15,24,62.5
"4103","2021_00-0036795",2,112,176,63.6363636363636
"4104","2021_00-0036795",3,274,383,71.5404699738903
"4105","2021_00-0036795",4,1,1,100
"4106","2021_00-0036795",NA,11,13,84.6153846153846
"4107","2021_00-0036815",1,0,11,0
"4108","2021_00-0036815",2,0,13,0
"4109","2021_00-0036815",3,0,30,0
"4110","2021_00-0036815",4,1,1,100
"4111","2021_00-0036825",0,0,1,0
"4112","2021_00-0036825",1,0,20,0
"4113","2021_00-0036825",2,0,46,0
"4114","2021_00-0036825",3,2,43,4.65116279069767
"4115","2021_00-0036825",4,0,1,0
"4116","2021_00-0036842",1,0,26,0
"4117","2021_00-0036842",2,13,96,13.5416666666667
"4118","2021_00-0036842",3,14,135,10.3703703703704
"4119","2021_00-0036842",4,0,16,0
"4120","2021_00-0036849",2,9,26,34.6153846153846
"4121","2021_00-0036849",3,1,161,0.62111801242236
"4122","2021_00-0036852",2,5,6,83.3333333333333
"4123","2021_00-0036852",3,37,43,86.046511627907
"4124","2021_00-0036852",4,1,1,100
"4125","2021_00-0036856",1,13,16,81.25
"4126","2021_00-0036856",2,21,56,37.5
"4127","2021_00-0036856",3,153,356,42.9775280898876
"4128","2021_00-0036856",4,2,3,66.6666666666667
"4129","2021_00-0036857",1,3,17,17.6470588235294
"4130","2021_00-0036857",2,11,90,12.2222222222222
"4131","2021_00-0036857",3,81,668,12.125748502994
"4132","2021_00-0036857",4,1,9,11.1111111111111
"4133","2021_00-0036857",5,0,3,0
"4134","2021_00-0036858",1,2,12,16.6666666666667
"4135","2021_00-0036858",2,17,45,37.7777777777778
"4136","2021_00-0036858",3,46,123,37.3983739837398
"4137","2021_00-0036858",4,0,1,0
"4138","2021_00-0036859",1,8,8,100
"4139","2021_00-0036859",2,84,84,100
"4140","2021_00-0036859",3,157,157,100
"4141","2021_00-0036859",4,1,1,100
"4142","2021_00-0036860",2,2,36,5.55555555555556
"4143","2021_00-0036860",3,26,338,7.69230769230769
"4144","2021_00-0036860",4,0,3,0
"4145","2021_00-0036860",NA,1,1,100
"4146","2021_00-0036862",1,0,2,0
"4147","2021_00-0036862",2,29,94,30.8510638297872
"4148","2021_00-0036862",3,150,834,17.9856115107914
"4149","2021_00-0036862",4,23,26,88.4615384615385
"4150","2021_00-0036862",NA,0,1,0
"4151","2021_00-0036865",1,13,25,52
"4152","2021_00-0036865",2,49,73,67.1232876712329
"4153","2021_00-0036865",3,345,544,63.4191176470588
"4154","2021_00-0036865",4,7,7,100
"4155","2021_00-0036866",0,1,5,20
"4156","2021_00-0036866",1,50,84,59.5238095238095
"4157","2021_00-0036866",2,84,110,76.3636363636364
"4158","2021_00-0036866",3,151,196,77.0408163265306
"4159","2021_00-0036866",4,1,1,100
"4160","2021_00-0036869",0,4,4,100
"4161","2021_00-0036869",1,35,38,92.1052631578947
"4162","2021_00-0036869",2,219,219,100
"4163","2021_00-0036869",3,845,859,98.3701979045402
"4164","2021_00-0036869",4,6,6,100
"4165","2021_00-0036875",1,12,35,34.2857142857143
"4166","2021_00-0036875",2,138,287,48.0836236933798
"4167","2021_00-0036875",3,100,439,22.7790432801822
"4168","2021_00-0036875",4,0,5,0
"4169","2021_00-0036876",1,58,63,92.0634920634921
"4170","2021_00-0036876",2,69,312,22.1153846153846
"4171","2021_00-0036876",3,99,710,13.943661971831
"4172","2021_00-0036876",4,0,11,0
"4173","2021_00-0036876",NA,1,1,100
"4174","2021_00-0036877",1,0,35,0
"4175","2021_00-0036877",2,14,120,11.6666666666667
"4176","2021_00-0036877",3,30,427,7.02576112412178
"4177","2021_00-0036877",4,3,8,37.5
"4178","2021_00-0036877",5,3,3,100
"4179","2021_00-0036879",1,2,16,12.5
"4180","2021_00-0036879",2,1,48,2.08333333333333
"4181","2021_00-0036879",3,15,78,19.2307692307692
"4182","2021_00-0036879",4,0,1,0
"4183","2021_00-0036880",1,33,33,100
"4184","2021_00-0036880",2,215,215,100
"4185","2021_00-0036880",3,625,631,99.0491283676704
"4186","2021_00-0036880",4,34,35,97.1428571428571
"4187","2021_00-0036887",0,1,1,100
"4188","2021_00-0036887",1,24,31,77.4193548387097
"4189","2021_00-0036887",2,133,227,58.5903083700441
"4190","2021_00-0036887",3,92,644,14.2857142857143
"4191","2021_00-0036887",4,9,49,18.3673469387755
"4192","2021_00-0036887",5,0,1,0
"4193","2021_00-0036892",0,8,8,100
"4194","2021_00-0036892",1,105,118,88.9830508474576
"4195","2021_00-0036892",2,316,322,98.1366459627329
"4196","2021_00-0036892",3,749,765,97.9084967320261
"4197","2021_00-0036892",4,2,2,100
"4198","2021_00-0036893",0,4,4,100
"4199","2021_00-0036893",1,40,51,78.4313725490196
"4200","2021_00-0036893",2,201,234,85.8974358974359
"4201","2021_00-0036893",3,722,910,79.3406593406593
"4202","2021_00-0036893",4,6,6,100
"4203","2021_00-0036894",0,4,4,100
"4204","2021_00-0036894",1,37,51,72.5490196078431
"4205","2021_00-0036894",2,196,231,84.8484848484848
"4206","2021_00-0036894",3,462,846,54.6099290780142
"4207","2021_00-0036898",1,37,43,86.046511627907
"4208","2021_00-0036898",2,188,208,90.3846153846154
"4209","2021_00-0036898",3,447,478,93.5146443514644
"4210","2021_00-0036898",4,1,1,100
"4211","2021_00-0036900",1,5,30,16.6666666666667
"4212","2021_00-0036900",2,132,146,90.4109589041096
"4213","2021_00-0036900",3,903,980,92.1428571428571
"4214","2021_00-0036900",4,12,13,92.3076923076923
"4215","2021_00-0036900",5,3,3,100
"4216","2021_00-0036905",0,1,1,100
"4217","2021_00-0036905",1,42,43,97.6744186046512
"4218","2021_00-0036905",2,141,153,92.156862745098
"4219","2021_00-0036905",3,377,421,89.5486935866983
"4220","2021_00-0036905",4,3,4,75
"4221","2021_00-0036906",0,0,1,0
"4222","2021_00-0036906",1,20,66,30.3030303030303
"4223","2021_00-0036906",2,61,223,27.3542600896861
"4224","2021_00-0036906",3,161,619,26.0096930533118
"4225","2021_00-0036906",4,2,5,40
"4226","2021_00-0036907",0,0,1,0
"4227","2021_00-0036907",1,0,11,0
"4228","2021_00-0036907",2,4,49,8.16326530612245
"4229","2021_00-0036907",3,99,161,61.4906832298137
"4230","2021_00-0036910",1,0,6,0
"4231","2021_00-0036910",2,0,35,0
"4232","2021_00-0036910",3,20,103,19.4174757281553
"4233","2021_00-0036912",1,27,98,27.5510204081633
"4234","2021_00-0036912",2,252,308,81.8181818181818
"4235","2021_00-0036912",3,713,782,91.1764705882353
"4236","2021_00-0036912",4,3,4,75
"4237","2021_00-0036913",0,0,5,0
"4238","2021_00-0036913",1,1,37,2.7027027027027
"4239","2021_00-0036913",2,62,176,35.2272727272727
"4240","2021_00-0036913",3,241,423,56.9739952718676
"4241","2021_00-0036913",4,4,9,44.4444444444444
"4242","2021_00-0036918",2,16,19,84.2105263157895
"4243","2021_00-0036918",3,0,118,0
"4244","2021_00-0036919",1,18,92,19.5652173913043
"4245","2021_00-0036919",2,56,291,19.2439862542955
"4246","2021_00-0036919",3,246,725,33.9310344827586
"4247","2021_00-0036919",4,1,4,25
"4248","2021_00-0036924",0,5,6,83.3333333333333
"4249","2021_00-0036924",1,5,12,41.6666666666667
"4250","2021_00-0036924",2,122,217,56.221198156682
"4251","2021_00-0036924",3,252,532,47.3684210526316
"4252","2021_00-0036924",4,23,54,42.5925925925926
"4253","2021_00-0036929",1,1,1,100
"4254","2021_00-0036929",2,18,18,100
"4255","2021_00-0036929",3,18,19,94.7368421052632
"4256","2021_00-0036929",4,3,4,75
"4257","2021_00-0036930",1,2,3,66.6666666666667
"4258","2021_00-0036930",2,5,5,100
"4259","2021_00-0036930",3,45,45,100
"4260","2021_00-0036930",4,4,4,100
"4261","2021_00-0036936",1,0,30,0
"4262","2021_00-0036936",2,89,228,39.0350877192982
"4263","2021_00-0036936",3,191,524,36.4503816793893
"4264","2021_00-0036936",4,161,162,99.3827160493827
"4265","2021_00-0036936",5,1,1,100
"4266","2021_00-0036945",1,45,52,86.5384615384615
"4267","2021_00-0036945",2,147,174,84.4827586206897
"4268","2021_00-0036945",3,372,456,81.5789473684211
"4269","2021_00-0036945",4,4,6,66.6666666666667
"4270","2021_00-0036946",1,0,2,0
"4271","2021_00-0036946",2,0,7,0
"4272","2021_00-0036946",3,3,38,7.89473684210526
"4273","2021_00-0036946",4,0,6,0
"4274","2021_00-0036947",0,10,11,90.9090909090909
"4275","2021_00-0036947",1,200,204,98.0392156862745
"4276","2021_00-0036947",2,432,436,99.0825688073395
"4277","2021_00-0036947",3,285,289,98.6159169550173
"4278","2021_00-0036947",4,1,1,100
"4279","2021_00-0036951",0,0,2,0
"4280","2021_00-0036951",1,0,31,0
"4281","2021_00-0036951",2,8,62,12.9032258064516
"4282","2021_00-0036951",3,11,69,15.9420289855072
"4283","2021_00-0036951",4,0,1,0
"4284","2021_00-0036953",0,0,1,0
"4285","2021_00-0036953",1,8,15,53.3333333333333
"4286","2021_00-0036953",2,21,58,36.2068965517241
"4287","2021_00-0036953",3,128,211,60.6635071090047
"4288","2021_00-0036955",0,0,3,0
"4289","2021_00-0036955",1,0,55,0
"4290","2021_00-0036955",2,37,225,16.4444444444444
"4291","2021_00-0036955",3,383,535,71.588785046729
"4292","2021_00-0036955",4,2,4,50
"4293","2021_00-0036957",0,1,3,33.3333333333333
"4294","2021_00-0036957",1,11,52,21.1538461538462
"4295","2021_00-0036957",2,28,122,22.9508196721311
"4296","2021_00-0036957",3,26,85,30.5882352941176
"4297","2021_00-0036957",4,0,1,0
"4298","2021_00-0036959",2,0,13,0
"4299","2021_00-0036959",3,9,47,19.1489361702128
"4300","2021_00-0036963",1,3,33,9.09090909090909
"4301","2021_00-0036963",2,89,225,39.5555555555556
"4302","2021_00-0036963",3,632,666,94.8948948948949
"4303","2021_00-0036963",4,43,44,97.7272727272727
"4304","2021_00-0036968",1,19,45,42.2222222222222
"4305","2021_00-0036968",2,110,161,68.3229813664596
"4306","2021_00-0036968",3,357,461,77.4403470715835
"4307","2021_00-0036968",4,1,1,100
"4308","2021_00-0036970",0,11,11,100
"4309","2021_00-0036970",1,195,208,93.75
"4310","2021_00-0036970",2,301,450,66.8888888888889
"4311","2021_00-0036970",3,209,319,65.5172413793103
"4312","2021_00-0036970",4,1,1,100
"4313","2021_00-0036971",0,1,1,100
"4314","2021_00-0036971",1,30,31,96.7741935483871
"4315","2021_00-0036971",2,244,245,99.5918367346939
"4316","2021_00-0036971",3,693,698,99.2836676217765
"4317","2021_00-0036971",4,51,51,100
"4318","2021_00-0036971",5,1,1,100
"4319","2021_00-0036972",1,38,42,90.4761904761905
"4320","2021_00-0036972",2,367,380,96.5789473684211
"4321","2021_00-0036972",3,628,637,98.5871271585557
"4322","2021_00-0036972",4,6,6,100
